"name" "lastname" "firstname" "articleNum" "birthDate" "birthMonth" "birthDay" "zodiac"
"Aaliyah" "Aaliyah" NA 0 1979-01-16 1 16 "Capricorn"
"Marcus, Stanley" "Marcus" "Stanley" 1 1905-04-20 4 20 "Aries"
"Margiela, Martin" "Margiela" "Martin" 16 1957-04-09 4 9 "Aries"
"Margulies, Donald" "Margulies" "Donald" 10 1954-09-02 9 2 "Virgo"
"Marino, Dan" "Marino" "Dan" 3 1961-09-15 9 15 "Virgo"
"Maris, Roger" "Maris" "Roger" 9 1934-09-10 9 10 "Virgo"
"Mariucci, Steve" "Mariucci" "Steve" 4 1955-11-04 11 4 "Scorpio"
"Markey, Edward J" "Markey" "Edward J" 17 1946-07-11 7 11 "Cancer"
"Markoff, John" "Markoff" "John" 2 1949-10-24 10 24 "Scorpio"
"Markowitz, Marty" "Markowitz" "Marty" 15 1945-02-14 2 14 "Aquarius"
"Marley, Bob" "Marley" "Bob" 16 1945-02-06 2 6 "Aquarius"
"Marri, Ali Saleh Kahlah al-" "Marri" "Ali Saleh Kahlah al-" 16 1966-01-01 1 1 "Capricorn"
"Marsalis, Branford" "Marsalis" "Branford" 8 1960-08-26 8 26 "Virgo"
"Marsalis, Wynton" "Marsalis" "Wynton" 44 1961-10-18 10 18 "Libra"
"Marshall, Anthony D" "Marshall" "Anthony D" 103 1924-05-30 5 30 "Gemini"
"Marshall, Garry" "Marshall" "Garry" 2 1934-11-13 11 13 "Scorpio"
"Marshall, Rob" "Marshall" "Rob" 7 1960-10-17 10 17 "Libra"
"Marshall, Thurgood" "Marshall" "Thurgood" 13 1908-07-02 7 2 "Cancer"
"Martin, Agnes" "Martin" "Agnes" 6 1912-03-22 3 22 "Aries"
"Martin, Casey" "Martin" "Casey" 1 1972-06-02 6 2 "Gemini"
"Martin, Curtis" "Martin" "Curtis" 35 1973-05-01 5 1 "Taurus"
"Martin, Dean" "Martin" "Dean" 9 1917-06-07 6 7 "Gemini"
"Martin, John S Jr" "Martin" "John S Jr" 1 1935-01-01 1 1 "Capricorn"
"Martin, Kenyon" "Martin" "Kenyon" 8 1977-12-30 12 30 "Capricorn"
"Martin, Paul" "Martin" "Paul" 29 1938-08-28 8 28 "Virgo"
"Martin, Ricky" "Martin" "Ricky" 7 1971-12-24 12 24 "Capricorn"
"Martin, Steve" "Martin" "Steve" 25 1945-08-14 8 14 "Leo"
"Martin, Todd" "Martin" "Todd" 2 1970-07-08 7 8 "Cancer"
"Martinez, Conchita" "Martinez" "Conchita" 1 1972-04-16 4 16 "Aries"
"Martinez, Pedro" "Martinez" "Pedro" 211 1971-10-25 10 25 "Scorpio"
"Martinez, Tino" "Martinez" "Tino" 13 1967-12-07 12 7 "Sagittarius"
"Martins, Peter" "Martins" "Peter" 51 1946-10-27 10 27 "Scorpio"
"Maruyama, Shigeki" "Maruyama" "Shigeki" 0 1969-09-12 9 12 "Virgo"
"Marx, Groucho" "Marx" "Groucho" 5 1890-10-02 10 2 "Libra"
"Marx, Karl" "Marx" "Karl" 7 1818-05-05 5 5 "Taurus"
"Mashburn, Jamal" "Mashburn" "Jamal" 0 1972-11-29 11 29 "Sagittarius"
"Maskhadov, Aslan" "Maskhadov" "Aslan" 6 1951-09-21 9 21 "Virgo"
"Maslin, Janet" "Maslin" "Janet" 2 1949-08-12 8 12 "Leo"
"Mason, Bobbie Ann" "Mason" "Bobbie Ann" 7 1940-05-01 5 1 "Taurus"
"Mason, C. Vernon" "Mason" "C. Vernon" 0 NA NA NA NA
"Mason, Jackie" "Mason" "Jackie" 5 1931-06-09 6 9 "Gemini"
"Masri, Abu Hamza al-" "Masri" "Abu Hamza al-" 4 1958-04-15 4 15 "Aries"
"Massenet, Jules" "Massenet" "Jules" 0 1842-05-12 5 12 "Taurus"
"Massino, Joseph C" "Massino" "Joseph C" 5 1943-01-10 1 10 "Capricorn"
"Massoud, Ahmed Shah" "Massoud" "Ahmed Shah" 1 1953-09-02 9 2 "Virgo"
"Mastroianni, Marcello" "Mastroianni" "Marcello" 3 1924-09-28 9 28 "Libra"
"Masur, Kurt" "Masur" "Kurt" 13 1927-07-18 7 18 "Cancer"
"Matalin, Mary" "Matalin" "Mary" 2 1953-08-19 8 19 "Leo"
"Mateo, Fernando" "Mateo" "Fernando" 6 NA NA NA NA
"Mathis, Clint" "Mathis" "Clint" 2 1976-11-25 11 25 "Sagittarius"
"Matisse, Henri" "Matisse" "Henri" 20 1869-12-31 12 31 "Capricorn"
"Matsch, Richard P" "Matsch" "Richard P" 0 1930-01-01 1 1 "Capricorn"
"Matsui, Hideki" "Matsui" "Hideki" 71 1974-06-12 6 12 "Gemini"
"Matsui, Kazuo" "Matsui" "Kazuo" 19 1975-10-23 10 23 "Libra"
"Matsuzaka, Daisuke" "Matsuzaka" "Daisuke" 48 1980-09-13 9 13 "Virgo"
"Matthaus, Lothar" "Matthaus" "Lothar" 0 1961-03-21 3 21 "Aries"
"Matthews, Chris" "Matthews" "Chris" 9 1945-12-17 12 17 "Sagittarius"
"Matthiessen, Peter" "Matthiessen" "Peter" 4 1927-05-22 5 22 "Gemini"
"Mattila, Karita" "Mattila" "Karita" 11 1960-09-05 9 5 "Virgo"
"Mattingly, Don" "Mattingly" "Don" 20 1961-04-20 4 20 "Aries"
"Mauresmo, Amelie" "Mauresmo" "Amelie" 26 1979-07-05 7 5 "Cancer"
"Mauskopf, Roslynn R" "Mauskopf" "Roslynn R" 3 1957-02-07 2 7 "Aquarius"
"Max, Peter" "Max" "Peter" 3 1937-10-19 10 19 "Libra"
"May, Elaine" "May" "Elaine" 5 1932-04-21 4 21 "Taurus"
"Maynard, Joyce" "Maynard" "Joyce" 1 1953-11-05 11 5 "Scorpio"
"Mayorga, Ricardo" "Mayorga" "Ricardo" 5 1973-10-03 10 3 "Libra"
"Mays, Willie" "Mays" "Willie" 17 1931-05-06 5 6 "Taurus"
"Mbeki, Thabo" "Mbeki" "Thabo" 78 1942-06-18 6 18 "Gemini"
"McAuliffe, Terry" "McAuliffe" "Terry" 20 1957-02-09 2 9 "Aquarius"
"McBain, Ed" "McBain" "Ed" 4 1926-10-15 10 15 "Libra"
"McCaffrey, Barry R" "McCaffrey" "Barry R" 2 1942-11-17 11 17 "Scorpio"
"McCain, Cindy" "McCain" "Cindy" 18 1954-05-20 5 20 "Taurus"
"McCain, John" "McCain" "John" 1301 1936-08-29 8 29 "Virgo"
"McCall, H Carl" "McCall" "H Carl" 7 1935-10-17 10 17 "Libra"
"McCarrick, Theodore E" "McCarrick" "Theodore E" 1 1930-07-07 7 7 "Cancer"
"McCarthy, Carolyn" "McCarthy" "Carolyn" 5 1944-01-05 1 5 "Capricorn"
"McCarthy, Cormac" "McCarthy" "Cormac" 18 1933-07-20 7 20 "Cancer"
"McCarthy, Joseph R" "McCarthy" "Joseph R" 7 1908-11-14 11 14 "Scorpio"
"McCartney, Linda" "McCartney" "Linda" 1 1941-09-24 9 24 "Libra"
"McCartney, Paul" "McCartney" "Paul" 40 1942-06-18 6 18 "Gemini"
"McCartney, Stella" "McCartney" "Stella" 29 1971-09-13 9 13 "Virgo"
"McCarver, Tim" "McCarver" "Tim" 7 1941-10-16 10 16 "Libra"
"McCaughey Ross, Betsy" "McCaughey Ross" "Betsy" 4 1948-10-20 10 20 "Libra"
"McCaw, Craig O" "McCaw" "Craig O" 1 1949-08-11 8 11 "Leo"
"McChrystal, Stanley A" "McChrystal" "Stanley A" 67 1954-08-14 8 14 "Leo"
"McClellan, Mark B" "McClellan" "Mark B" 7 1963-06-26 6 26 "Cancer"
"McClellan, Scott" "McClellan" "Scott" 28 1968-02-14 2 14 "Aquarius"
"McClinton, Marion" "McClinton" "Marion" 2 NA NA NA NA
"McCollum, Bill" "McCollum" "Bill" 8 1944-07-12 7 12 "Cancer"
"McConaughey, Matthew" "McConaughey" "Matthew" 8 1969-11-04 11 4 "Scorpio"
"McConnell, Mitch" "McConnell" "Mitch" 26 1942-02-20 2 20 "Pisces"
"McCool, William C" "McCool" "William C" 1 1961-09-23 9 23 "Virgo"
"McCormack, John B" "McCormack" "John B" 0 1935-08-12 8 12 "Leo"
"McCourt, Frank" "McCourt" "Frank" 14 1930-08-19 8 19 "Leo"
"McCullough, David" "McCullough" "David" 7 1933-07-07 7 7 "Cancer"
"McDermott, Alice" "McDermott" "Alice" 1 1953-06-27 6 27 "Cancer"
"McDonagh, Martin" "McDonagh" "Martin" 20 1970-03-26 3 26 "Aries"
"McDonald, Audra" "McDonald" "Audra" 18 1970-07-03 7 3 "Cancer"
"McDonough, William J" "McDonough" "William J" 1 1934-04-21 4 21 "Taurus"
"McDormand, Frances" "McDormand" "Frances" 5 1957-06-23 6 23 "Cancer"
"McDougal, James B" "McDougal" "James B" 0 1940-08-25 8 25 "Virgo"
"McDougal, Susan" "McDougal" "Susan" 0 1955-01-01 1 1 "Capricorn"
"McDyess, Antonio" "McDyess" "Antonio" 4 1974-09-07 9 7 "Virgo"
"McEnroe, John" "McEnroe" "John" 22 1959-02-16 2 16 "Aquarius"
"McEnroe, Patrick" "McEnroe" "Patrick" 9 1966-07-01 7 1 "Cancer"
"McEwan, Ian" "McEwan" "Ian" 27 1948-06-21 6 21 "Gemini"
"McFadden, Robert D" "McFadden" "Robert D" 0 1937-01-01 1 1 "Capricorn"
"McGaughey, Shug" "McGaughey" "Shug" 1 1951-01-06 1 6 "Capricorn"
"McGovern, George S" "McGovern" "George S" 9 1922-07-19 7 19 "Cancer"
"McGrady, Tracy" "McGrady" "Tracy" 12 1979-05-24 5 24 "Gemini"
"McGreevey, James E" "McGreevey" "James E" 60 1957-08-06 8 6 "Leo"
"McGregor, Ewan" "McGregor" "Ewan" 12 1971-03-31 3 31 "Aries"
"McGuinness, Martin" "McGuinness" "Martin" 6 1950-05-23 5 23 "Gemini"
"McGwire, Mark" "McGwire" "Mark" 56 1963-10-01 10 1 "Libra"
"McHugh, James T" "McHugh" "James T" 0 1932-01-03 1 3 "Capricorn"
"McInerney, Jay" "McInerney" "Jay" 11 1955-01-13 1 13 "Capricorn"
"McKellen, Ian" "McKellen" "Ian" 11 1939-05-25 5 25 "Gemini"
"McKibben, Bill" "McKibben" "Bill" 3 1960-01-01 1 1 "Capricorn"
"McKiernan, David D" "McKiernan" "David D" 16 1950-12-11 12 11 "Sagittarius"
"McKinley, Jesse" "McKinley" "Jesse" 0 1970-01-01 1 1 "Capricorn"
"McKinney, Gene C" "McKinney" "Gene C" 0 1950-11-03 11 3 "Scorpio"
"McMurtry, Larry" "McMurtry" "Larry" 10 1936-06-03 6 3 "Gemini"
"McNabb, Donovan" "McNabb" "Donovan" 47 1976-11-25 11 25 "Sagittarius"
"McNair, Steve" "McNair" "Steve" 11 1973-02-14 2 14 "Aquarius"
"McNally, Terrence" "McNally" "Terrence" 22 1938-11-03 11 3 "Scorpio"
"McNamara, Robert S" "McNamara" "Robert S" 9 1916-06-19 6 19 "Gemini"
"McNamee, Brian" "McNamee" "Brian" 71 NA NA NA NA
"McPherson, Conor" "McPherson" "Conor" 12 1971-08-06 8 6 "Leo"
"McQueen, Alexander" "McQueen" "Alexander" 37 1969-03-16 3 16 "Pisces"
"McSorley, Marty" "McSorley" "Marty" 0 1963-05-18 5 18 "Taurus"
"Mcanuff, Des" "Mcanuff" "Des" 10 1952-06-19 6 19 "Gemini"
"Mcilvaine, Joe" "Mcilvaine" "Joe" 0 1947-01-01 1 1 "Capricorn"
"Mcpartland, Marian" "Mcpartland" "Marian" 0 1918-03-20 3 20 "Pisces"
"Mcveigh, Timothy James" "Mcveigh" "Timothy James" 10 1968-04-23 4 23 "Taurus"
"Mead, Walter Russell" "Mead" "Walter Russell" 1 1952-06-12 6 12 "Gemini"
"Mediate, Rocco" "Mediate" "Rocco" 21 1962-12-17 12 17 "Sagittarius"
"Medvedev, Dmitri A" "Medvedev" "Dmitri A" 229 1965-09-14 9 14 "Virgo"
"Mee, Charles L" "Mee" "Charles L" 12 1938-09-15 9 15 "Virgo"
"Meehan, Martin T" "Meehan" "Martin T" 5 1956-12-30 12 30 "Capricorn"
"Megrahi, Abdelbaset Ali Mohmed al-" "Megrahi" "Abdelbaset Ali Mohmed al-" 16 1952-04-01 4 1 "Aries"
"Mehlman, Ken" "Mehlman" "Ken" 21 1966-08-21 8 21 "Leo"
"Mehsud, Baitullah" "Mehsud" "Baitullah" 33 1974-01-01 1 1 "Capricorn"
"Mehta, Zarin" "Mehta" "Zarin" 11 1938-10-28 10 28 "Scorpio"
"Mehta, Zubin" "Mehta" "Zubin" 10 1936-04-29 4 29 "Taurus"
"Meier, Richard" "Meier" "Richard" 23 1934-10-12 10 12 "Libra"
"Mekhennet, Souad" "Mekhennet" "Souad" 0 1978-01-01 1 1 "Capricorn"
"Mellencamp, John" "Mellencamp" "John" 8 1951-10-07 10 7 "Libra"
"Mellon, Paul" "Mellon" "Paul" 3 1907-06-11 6 11 "Gemini"
"Melville, Herman" "Melville" "Herman" 10 1819-08-01 8 1 "Leo"
"Menand, Louis" "Menand" "Louis" 4 1952-01-21 1 21 "Aquarius"
"Menchu, Rigoberta" "Menchu" "Rigoberta" 1 1959-01-09 1 9 "Capricorn"
"Mendelssohn, Felix" "Mendelssohn" "Felix" 17 1809-02-03 2 3 "Aquarius"
"Mendes, Sam" "Mendes" "Sam" 19 1965-08-01 8 1 "Leo"
"Mendoza, Ramiro" "Mendoza" "Ramiro" 1 1972-06-15 6 15 "Gemini"
"Menem, Carlos Saul" "Menem" "Carlos Saul" 1 1930-07-02 7 2 "Cancer"
"Menendez, Lyle" "Menendez" "Lyle" 0 1968-01-10 1 10 "Capricorn"
"Menendez, Robert" "Menendez" "Robert" 67 1954-01-01 1 1 "Capricorn"
"Menino, Thomas M" "Menino" "Thomas M" 13 1942-12-27 12 27 "Capricorn"
"Menken, Alan" "Menken" "Alan" 2 1949-07-22 7 22 "Cancer"
"Menkes, Suzy" "Menkes" "Suzy" 6 1943-12-24 12 24 "Capricorn"
"Menotti, Gian Carlo" "Menotti" "Gian Carlo" 7 1911-07-07 7 7 "Cancer"
"Menzel, Idina" "Menzel" "Idina" 10 1971-05-30 5 30 "Gemini"
"Mer, Francis" "Mer" "Francis" 0 1939-05-25 5 25 "Gemini"
"Mercer, Johnny" "Mercer" "Johnny" 8 1909-11-18 11 18 "Scorpio"
"Mercer, Ray" "Mercer" "Ray" 0 1961-04-04 4 4 "Aries"
"Merchant, Ismail" "Merchant" "Ismail" 5 1936-12-25 12 25 "Capricorn"
"Merkel, Angela" "Merkel" "Angela" 217 1954-07-17 7 17 "Cancer"
"Merkin, Daphne" "Merkin" "Daphne" 4 1954-05-30 5 30 "Gemini"
"Merrick, David" "Merrick" "David" 3 1911-11-27 11 27 "Sagittarius"
"Meshal, Khaled" "Meshal" "Khaled" 8 1956-05-28 5 28 "Gemini"
"Messiaen, Olivier" "Messiaen" "Olivier" 13 1908-12-10 12 10 "Sagittarius"
"Messier, Jean-Marie" "Messier" "Jean-Marie" 2 1956-12-13 12 13 "Sagittarius"
"Messier, Mark" "Messier" "Mark" 13 1961-01-18 1 18 "Capricorn"
"Messinger, Ruth W" "Messinger" "Ruth W" 3 1940-11-06 11 6 "Scorpio"
"Messud, Claire" "Messud" "Claire" 6 1966-01-01 1 1 "Capricorn"
"Metheny, Pat" "Metheny" "Pat" 11 1954-08-12 8 12 "Leo"
"Meyer, Danny" "Meyer" "Danny" 27 1958-03-14 3 14 "Pisces"
"Mfume, Kweisi" "Mfume" "Kweisi" 3 1948-10-24 10 24 "Scorpio"
"Michael, George" "Michael" "George" 5 1963-06-25 6 25 "Cancer"
"Michaels, Lorne" "Michaels" "Lorne" 13 1944-11-17 11 17 "Scorpio"
"Michelangelo Buonarroti" "Michelangelo Buonarroti" NA 17 1475-03-06 3 6 "Pisces"
"Micheletti, Roberto" "Micheletti" "Roberto" 36 1943-08-13 8 13 "Leo"
"Mickelson, Phil" "Mickelson" "Phil" 217 1970-06-16 6 16 "Gemini"
"Middelhoff, Thomas" "Middelhoff" "Thomas" 3 1953-05-11 5 11 "Taurus"
"Midgette, Anne" "Midgette" "Anne" 3 NA NA NA NA
"Midler, Bette" "Midler" "Bette" 2 1945-12-01 12 1 "Sagittarius"
"Miers, Harriet E" "Miers" "Harriet E" 83 1945-08-10 8 10 "Leo"
"Mikulski, Barbara A" "Mikulski" "Barbara A" 8 1936-07-20 7 20 "Cancer"
"Milan, Milton" "Milan" "Milton" 0 NA NA NA NA
"Milbury, Mike" "Milbury" "Mike" 3 1952-06-17 6 17 "Gemini"
"Miles, Jack" "Miles" "Jack" 0 1942-07-30 7 30 "Leo"
"Milken, Michael R" "Milken" "Michael R" 8 1946-07-04 7 4 "Cancer"
"Miller, Arthur" "Miller" "Arthur" 29 1915-10-17 10 17 "Libra"
"Miller, Bode" "Miller" "Bode" 105 1977-10-12 10 12 "Libra"
"Miller, Dennis" "Miller" "Dennis" 3 1953-11-03 11 3 "Scorpio"
"Miller, Gifford" "Miller" "Gifford" 168 1969-11-06 11 6 "Scorpio"
"Miller, Laura" "Miller" "Laura" 3 1958-11-18 11 18 "Scorpio"
"Miller, Leszek" "Miller" "Leszek" 0 1946-07-03 7 3 "Cancer"
"Miller, Mark Crispin" "Miller" "Mark Crispin" 1 1949-11-06 11 6 "Scorpio"
"Miller, Marvin" "Miller" "Marvin" 7 1917-04-14 4 14 "Aries"
"Miller, Reggie" "Miller" "Reggie" 15 1965-08-24 8 24 "Virgo"
"Miller, Sue" "Miller" "Sue" 7 1943-11-29 11 29 "Sagittarius"
"Miller, Zell" "Miller" "Zell" 6 1932-02-25 2 25 "Pisces"
"Mills, Richard P" "Mills" "Richard P" 13 1944-11-28 11 28 "Sagittarius"
"Milne, A A" "Milne" "A A" 7 1882-01-18 1 18 "Capricorn"
"Milosz, Czeslaw" "Milosz" "Czeslaw" 5 1911-06-30 6 30 "Cancer"
"Milton, John" "Milton" "John" 7 1608-12-09 12 9 "Sagittarius"
"Minaya, Omar" "Minaya" "Omar" 149 1958-11-10 11 10 "Scorpio"
"Mineo, Michael" "Mineo" "Michael" 45 NA NA NA NA
"Mineta, Norman Y" "Mineta" "Norman Y" 3 1931-11-12 11 12 "Scorpio"
"Minghella, Anthony" "Minghella" "Anthony" 17 1954-01-06 1 6 "Capricorn"
"Minnelli, Liza" "Minnelli" "Liza" 12 1946-03-12 3 12 "Pisces"
"Mirer, Rick" "Mirer" "Rick" 1 1970-03-19 3 19 "Pisces"
"Miro, Joan" "Miro" "Joan" 3 1893-04-20 4 20 "Aries"
"Mirren, Helen" "Mirren" "Helen" 18 1945-07-26 7 26 "Leo"
"Mitchell, Brian Stokes" "Mitchell" "Brian Stokes" 13 1957-10-31 10 31 "Scorpio"
"Mitchell, Elvis" "Mitchell" "Elvis" 0 1958-12-06 12 6 "Sagittarius"
"Mitchell, George J" "Mitchell" "George J" 109 1933-08-20 8 20 "Leo"
"Mitchell, Joni" "Mitchell" "Joni" 11 1943-11-07 11 7 "Scorpio"
"Mitchell, Margaret" "Mitchell" "Margaret" 5 1900-11-08 11 8 "Scorpio"
"Miyake, Issey" "Miyake" "Issey" 3 1938-04-22 4 22 "Taurus"
"Miyazawa, Kiichi" "Miyazawa" "Kiichi" 1 1919-10-08 10 8 "Libra"
"Mizrahi, Isaac" "Mizrahi" "Isaac" 22 1961-10-14 10 14 "Libra"
"Moakley, Joe" "Moakley" "Joe" 0 1927-04-27 4 27 "Taurus"
"Mobutu Sese Seko" "Mobutu Sese Seko" NA 5 1930-10-14 10 14 "Libra"
"Moby" "Moby" NA 7 1965-09-11 9 11 "Virgo"
"Modell, Art" "Modell" "Art" 1 1925-06-23 6 23 "Cancer"
"Modigliani, Amedeo" "Modigliani" "Amedeo" 1 1884-07-12 7 12 "Cancer"
"Mofaz, Shaul" "Mofaz" "Shaul" 15 1948-11-04 11 4 "Scorpio"
"Mohamad, Mahathir" "Mohamad" "Mahathir" 4 1925-07-10 7 10 "Cancer"
"Mohamed, Khalfan Khamis" "Mohamed" "Khalfan Khamis" 0 NA NA NA NA
"Mohammed, Khalid Shaikh" "Mohammed" "Khalid Shaikh" 68 1965-04-14 4 14 "Aries"
"Moliere" "Moliere" NA 8 1622-01-15 1 15 "Capricorn"
"Molinari, Guy V" "Molinari" "Guy V" 0 1928-11-23 11 23 "Sagittarius"
"Molinari, Susan" "Molinari" "Susan" 1 1958-03-27 3 27 "Aries"
"Mondale, Walter F" "Mondale" "Walter F" 2 1928-01-05 1 5 "Capricorn"
"Mondavi, Robert" "Mondavi" "Robert" 7 1913-06-18 6 18 "Gemini"
"Mondesi, Raul" "Mondesi" "Raul" 0 1971-03-12 3 12 "Pisces"
"Mondrian, Piet" "Mondrian" "Piet" 4 1872-03-07 3 7 "Pisces"
"Monet, Claude" "Monet" "Claude" 16 1840-11-14 11 14 "Scorpio"
"Monk, Meredith" "Monk" "Meredith" 17 1942-11-20 11 20 "Scorpio"
"Monk, Thelonious" "Monk" "Thelonious" 17 1917-10-10 10 10 "Libra"
"Monroe, Marilyn" "Monroe" "Marilyn" 26 1926-06-01 6 1 "Gemini"
"Monserrate, Hiram" "Monserrate" "Hiram" 73 1967-07-12 7 12 "Cancer"
"Montana, Joe" "Montana" "Joe" 5 1956-06-11 6 11 "Gemini"
"Montand, Yves" "Montand" "Yves" 1 1921-10-13 10 13 "Libra"
"Montesinos, Vladimiro" "Montesinos" "Vladimiro" 1 1946-05-20 5 20 "Taurus"
"Monteverdi, Claudio" "Monteverdi" "Claudio" 4 1567-05-15 5 15 "Taurus"
"Montgomerie, Colin" "Montgomerie" "Colin" 18 1963-06-23 6 23 "Cancer"
"Montgomery, Tim" "Montgomery" "Tim" 11 1975-01-25 1 25 "Aquarius"
"Monti, Mario" "Monti" "Mario" 1 1943-03-19 3 19 "Pisces"
"Moody, Rick" "Moody" "Rick" 6 1961-10-18 10 18 "Libra"
"Moon, Sun Myung" "Moon" "Sun Myung" 7 1920-02-25 2 25 "Pisces"
"Moon, Warren" "Moon" "Warren" 3 1956-11-18 11 18 "Scorpio"
"Moonves, Leslie" "Moonves" "Leslie" 35 1949-10-06 10 6 "Libra"
"Moore, Demi" "Moore" "Demi" 9 1962-11-11 11 11 "Scorpio"
"Moore, Julianne" "Moore" "Julianne" 20 1960-12-03 12 3 "Sagittarius"
"Moore, Lorrie" "Moore" "Lorrie" 4 1957-01-13 1 13 "Capricorn"
"Moore, Mary Tyler" "Moore" "Mary Tyler" 8 1936-12-29 12 29 "Capricorn"
"Moore, Michael" "Moore" "Michael" 39 1954-04-23 4 23 "Taurus"
"Moore, Mike" "Moore" "Mike" 1 NA NA NA NA
"Moore, Roy S" "Moore" "Roy S" 5 1947-02-11 2 11 "Aquarius"
"Moorer, Michael" "Moorer" "Michael" 0 1967-11-12 11 12 "Scorpio"
"Morales, Dan" "Morales" "Dan" 0 1956-04-24 4 24 "Taurus"
"Morales, Evo" "Morales" "Evo" 74 1959-10-26 10 26 "Scorpio"
"Morales, Justina" "Morales" "Justina" 0 1987-02-19 2 19 "Pisces"
"Mordden, Ethan" "Mordden" "Ethan" 2 1949-01-27 1 27 "Aquarius"
"Mordechai, Yitzhak" "Mordechai" "Yitzhak" 0 1944-11-22 11 22 "Scorpio"
"Morgan, Gil" "Morgan" "Gil" 1 1946-09-25 9 25 "Libra"
"Morgenson, Gretchen" "Morgenson" "Gretchen" 17 1956-01-02 1 2 "Capricorn"
"Morgenthau, Robert M" "Morgenthau" "Robert M" 89 1919-07-31 7 31 "Leo"
"Morissette, Alanis" "Morissette" "Alanis" 4 1974-06-01 6 1 "Gemini"
"Morris, Dick" "Morris" "Dick" 3 1946-11-28 11 28 "Sagittarius"
"Morris, Errol" "Morris" "Errol" 11 1948-02-05 2 5 "Aquarius"
"Morris, Mark" "Morris" "Mark" 47 NA NA NA NA
"Morrison, Tommy" "Morrison" "Tommy" 1 1969-01-02 1 2 "Capricorn"
"Morrison, Toni" "Morrison" "Toni" 13 1931-02-18 2 18 "Aquarius"
"Mortier, Gerard" "Mortier" "Gerard" 18 1943-11-25 11 25 "Sagittarius"
"Mortimer, John" "Mortimer" "John" 5 1923-04-21 4 21 "Taurus"
"Mosbacher, Robert A" "Mosbacher" "Robert A" 1 1927-03-11 3 11 "Pisces"
"Moseley-Braun, Carol" "Moseley-Braun" "Carol" 1 1947-08-16 8 16 "Leo"
"Moses, Robert" "Moses" "Robert" 27 1888-12-18 12 18 "Sagittarius"
"Moskowitz, Eva S" "Moskowitz" "Eva S" 16 1964-03-04 3 4 "Pisces"
"Mosley, Shane" "Mosley" "Shane" 11 1971-09-07 9 7 "Virgo"
"Mosley, Walter" "Mosley" "Walter" 12 1952-01-12 1 12 "Capricorn"
"Moss, Randy" "Moss" "Randy" 33 1977-02-13 2 13 "Aquarius"
"Moss, Santana" "Moss" "Santana" 9 1979-06-01 6 1 "Gemini"
"Mota, Guillermo" "Mota" "Guillermo" 11 1973-07-25 7 25 "Leo"
"Motley, Constance Baker" "Motley" "Constance Baker" 2 1921-09-14 9 14 "Virgo"
"Mourning, Alonzo" "Mourning" "Alonzo" 28 1970-02-08 2 8 "Aquarius"
"Moussa, Amr" "Moussa" "Amr" 4 1936-10-03 10 3 "Libra"
"Moussaoui, Zacarias" "Moussaoui" "Zacarias" 66 1968-05-30 5 30 "Gemini"
"Moussavi, Mir Hussein" "Moussavi" "Mir Hussein" 81 1942-03-02 3 2 "Pisces"
"Moxley, Martha" "Moxley" "Martha" 5 NA NA NA NA
"Moya, Carlos" "Moya" "Carlos" 9 1976-08-27 8 27 "Virgo"
"Moyers, Bill" "Moyers" "Bill" 10 1934-06-05 6 5 "Gemini"
"Moynihan, Daniel Patrick" "Moynihan" "Daniel Patrick" 26 1927-03-16 3 16 "Pisces"
"Mozart, Wolfgang Amadeus" "Mozart" "Wolfgang Amadeus" 119 1756-01-27 1 27 "Aquarius"
"Mozilo, Angelo R" "Mozilo" "Angelo R" 18 1938-01-01 1 1 "Capricorn"
"Mubarak, Hosni" "Mubarak" "Hosni" 92 1928-05-04 5 4 "Taurus"
"Muckler, John" "Muckler" "John" 0 1934-04-13 4 13 "Aries"
"Mueller, Robert S III" "Mueller" "Robert S III" 15 1944-08-07 8 7 "Leo"
"Mugabe, Robert" "Mugabe" "Robert" 221 1924-02-21 2 21 "Pisces"
"Muhammad, John Allen" "Muhammad" "John Allen" 8 1960-12-31 12 31 "Capricorn"
"Muhammad, Khalid Abdul" "Muhammad" "Khalid Abdul" 0 1948-01-12 1 12 "Capricorn"
"Mukasey, Michael B" "Mukasey" "Michael B" 73 1941-07-28 7 28 "Leo"
"Mulally, Alan R" "Mulally" "Alan R" 27 1945-08-04 8 4 "Leo"
"Mulcahy, Anne M" "Mulcahy" "Anne M" 3 1952-10-21 10 21 "Libra"
"Mullen, Michael G" "Mullen" "Michael G" 41 1946-10-04 10 4 "Libra"
"Munch, Edvard" "Munch" "Edvard" 15 1863-12-12 12 12 "Sagittarius"
"Munro, Alice" "Munro" "Alice" 12 1931-07-10 7 10 "Cancer"
"Murakami, Haruki" "Murakami" "Haruki" 13 1949-01-12 1 12 "Capricorn"
"Murakami, Takashi" "Murakami" "Takashi" 21 1962-01-01 1 1 "Capricorn"
"Murdoch, Iris" "Murdoch" "Iris" 1 1919-07-15 7 15 "Cancer"
"Murdoch, Lachlan" "Murdoch" "Lachlan" 5 1971-09-08 9 8 "Virgo"
"Murdoch, Rupert" "Murdoch" "Rupert" 219 1931-03-11 3 11 "Pisces"
"Murkowski, Frank H" "Murkowski" "Frank H" 6 1933-03-28 3 28 "Aries"
"Murphy, Eddie" "Murphy" "Eddie" 14 1961-04-03 4 3 "Aries"
"Murray, Bill" "Murray" "Bill" 21 1950-09-21 9 21 "Virgo"
